state_code,state_name,district_code,district_name
"29","TAMIL NADU","2938","MAYILADUTHURAI"
"30","TRIPURA","3001","WEST TRIPURA"
"30","TRIPURA","3003","NORTH TRIPURA"
"30","TRIPURA","3006","Khowai"
"30","TRIPURA","3008","Gomati"
"31","UTTAR PRADESH","3109","BIJNOR"
"31","UTTAR PRADESH","3112","SAHARANPUR"
"31","UTTAR PRADESH","3118","ALIGARH"
"31","UTTAR PRADESH","3120","AGRA"
"31","UTTAR PRADESH","3122","ETAH"
"31","UTTAR PRADESH","3128","KHERI"
"31","UTTAR PRADESH","3133","RAE BARELI"
"31","UTTAR PRADESH","3135","ETAWAH"
"31","UTTAR PRADESH","3139","JHANSI"
"31","UTTAR PRADESH","3151","SIDDHARTH NAGAR"
"31","UTTAR PRADESH","3152","MAHARAJGANJ"
"31","UTTAR PRADESH","3153","BASTI"
"31","UTTAR PRADESH","3165","BAGHPAT"
"31","UTTAR PRADESH","3175","BALRAMPUR"
"32","WEST BENGAL","3205","HOWRAH"
"32","WEST BENGAL","3208","COOCHBEHAR"
"32","WEST BENGAL","3218","DINAJPUR UTTAR"
"32","WEST BENGAL","3220","ALIPURDUAR"
"32","WEST BENGAL","3222","JHARGRAM"
"33","CHHATTISGARH","3301","BILASPUR"
"33","CHHATTISGARH","3302","KAWARDHA"
"33","CHHATTISGARH","3317","BIJAPUR"
"33","CHHATTISGARH","3320","GARIYABAND"
"33","CHHATTISGARH","3331","KHAIRAGARH CHHUIKHADAN GANDAI"
"33","CHHATTISGARH","3333","MANENDRAGARH CHIRMIRI BHARATPUR"
"34","JHARKHAND","3408","WEST SINGHBHUM"
"34","JHARKHAND","3409","SARAIKELA KHARSAWAN"
"34","JHARKHAND","3416","HAZARIBAGH"
"34","JHARKHAND","3417","CHATRA"
"36","TELANGANA","3619","Adilabad"
"36","TELANGANA","3644","Yadadri Bhuvanagiri"
"36","TELANGANA","3645","Mulugu"
"37","LADAKH","3707","LEH (LADAKH)"
"29","TAMIL NADU","2908","NAMAKKAL"
"29","TAMIL NADU","2912","THE NILGIRIS"
"29","TAMIL NADU","2915","TIRUVARUR"
"29","TAMIL NADU","2920","MADURAI"
"29","TAMIL NADU","2921","THENI"
"29","TAMIL NADU","2925","SIVAGANGAI"
"29","TAMIL NADU","2926","TIRUNELVELI"
"29","TAMIL NADU","2930","KRISHNAGIRI"
"30","TRIPURA","3002","SOUTH TRIPURA"
"30","TRIPURA","3006","Khowai"
"30","TRIPURA","3007","Sepahijala"
"31","UTTAR PRADESH","3110","MORADABAD"
"31","UTTAR PRADESH","3114","MUZAFFARNAGAR"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3120","AGRA"
"31","UTTAR PRADESH","3138","JALAUN"
"31","UTTAR PRADESH","3139","JHANSI"
"31","UTTAR PRADESH","3140","LALITPUR"
"31","UTTAR PRADESH","3144","PRATAPGARH"
"31","UTTAR PRADESH","3154","GORAKHPUR"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3163","SONBHADRA"
"31","UTTAR PRADESH","3173","SANT RAVIDAS NAGAR"
"31","UTTAR PRADESH","3174","SANT KABEER NAGAR"
"31","UTTAR PRADESH","3176","SHRAVASTI"
"31","UTTAR PRADESH","3180","KASHGANJ"
"32","WEST BENGAL","3202","PASCHIM BARDHAMAN"
"32","WEST BENGAL","3208","COOCHBEHAR"
"32","WEST BENGAL","3210","PASCHIM MEDINIPUR"
"32","WEST BENGAL","3216","24 PARGANAS SOUTH"
"32","WEST BENGAL","3221","KALIMPONG"
"33","CHHATTISGARH","3304","RAJNANDAGON"
"33","CHHATTISGARH","3308","KORBA"
"33","CHHATTISGARH","3313","RAIGARH"
"33","CHHATTISGARH","3321","BEMETARA"
"33","CHHATTISGARH","3324","SUKMA"
"33","CHHATTISGARH","3325","MUNGELI"
"34","JHARKHAND","3402","LOHARDAGA"
"34","JHARKHAND","3403","GUMLA"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3412","JAMTARA"
"34","JHARKHAND","3415","GODDA"
"34","JHARKHAND","3418","KODERMA"
"34","JHARKHAND","3419","GIRIDIH"
"34","JHARKHAND","3421","DHANBAD"
"35","UTTARAKHAND","3504","CHAMOLI"
"35","UTTARAKHAND","3513","TEHRI GARHWAL"
"36","TELANGANA","3622","Khammam"
"36","TELANGANA","3623","Nalgonda"
"36","TELANGANA","3625","Hanumakonda"
"36","TELANGANA","3632","Mahabubabad"
"36","TELANGANA","3633","Medchal"
"36","TELANGANA","3634","Mancherial"
"36","TELANGANA","3643","Wanaparthy"
"36","TELANGANA","3645","Mulugu"
"37","LADAKH","3708","KARGIL"
"01","ANDAMAN AND NICOBAR","0102","NICOBARS"
"02","ANDHRA PRADESH","0208","PRAKASAM"
"02","ANDHRA PRADESH","0210","CHITTOOR"
"02","ANDHRA PRADESH","0217","ELURU"
"02","ANDHRA PRADESH","0218","NTR"
"02","ANDHRA PRADESH","0224","TIRUPATI"
"03","ARUNACHAL PRADESH","0307","EAST SIANG"
"03","ARUNACHAL PRADESH","0316","KURUNG KUMEY"
"03","ARUNACHAL PRADESH","0318","LONGDING"
"04","ASSAM","0403","BONGAIGAON"
"04","ASSAM","0405","BARPETA"
"04","ASSAM","0419","KARBI ANGLONG"
"04","ASSAM","0422","HAILAKANDI"
"04","ASSAM","0427","UDALGURI"
"04","ASSAM","0428","Biswanath"
"04","ASSAM","0430","CHARAIDEO"
"05","BIHAR","0504","ROHTAS"
"05","BIHAR","0508","NAWADA"
"05","BIHAR","0511","GOPALGANJ"
"05","BIHAR","0517","BEGUSARAI"
"05","BIHAR","0518","SAMASTIPUR"
"05","BIHAR","0525","KHAGARIA"
"05","BIHAR","0546","LAKHISARAI"
"11","GUJARAT","1103","SURENDRANAGAR"
"11","GUJARAT","1109","SABAR KANTHA"
"11","GUJARAT","1110","MAHESANA"
"11","GUJARAT","1111","GANDHINAGAR"
"11","GUJARAT","1112","AHMADABAD"
"11","GUJARAT","1124","NARMADA"
"11","GUJARAT","1128","Botad"
"11","GUJARAT","1130","ARVALLI"
"12","HARYANA","1207","SONIPAT"
"12","HARYANA","1217","PANCHKULA"
"12","HARYANA","1222","CHARKI DADRI"
"13","HIMACHAL PRADESH","1302","CHAMBA"
"13","HIMACHAL PRADESH","1307","LAHUL AND SPITI"
"13","HIMACHAL PRADESH","1309","SHIMLA"
"14","JAMMU AND KASHMIR","1403","SRINAGAR"
"14","JAMMU AND KASHMIR","1420","GANDERBAL"
"15","KARNATAKA","1506","BIDAR"
"15","KARNATAKA","1512","DAVANAGERE"
"15","KARNATAKA","1518","KODAGU"
"15","KARNATAKA","1520","KOPPAL"
"15","KARNATAKA","1530","Yadgir"
"16","KERALA","1604","KOZHIKODE"
"16","KERALA","1605","MALAPPURAM"
"17","MADHYA PRADESH","1702","BHIND"
"17","MADHYA PRADESH","1725","KHANDWA"
"17","MADHYA PRADESH","1732","NARMADAPURAM"
"17","MADHYA PRADESH","1735","MANDLA"
"17","MADHYA PRADESH","1739","SHEOPUR"
"17","MADHYA PRADESH","1743","HARDA"
"17","MADHYA PRADESH","1744","KATNI"
"17","MADHYA PRADESH","1749","ALIRAJPUR"
"18","MAHARASHTRA","1809","AHMEDNAGAR"
"18","MAHARASHTRA","1814","KOLHAPUR"
"18","MAHARASHTRA","1817","PARBHANI"
"18","MAHARASHTRA","1819","NANDED"
"18","MAHARASHTRA","1820","Dharashiv"
"18","MAHARASHTRA","1826","WARDHA"
"18","MAHARASHTRA","1827","NAGPUR"
"18","MAHARASHTRA","1830","GADCHIROLI"
"18","MAHARASHTRA","1834","HINGOLI"
"19","LAKSHADWEEP","1901","LAKSHADWEEP DISTRICT"
"20","MANIPUR","2008","UKHRUL"
"20","MANIPUR","2016","TENGNOUPAL"
"21","MEGHALAYA","2102","EAST KHASI HILLS"
"21","MEGHALAYA","2109","NORTH GARO HILLS"
"21","MEGHALAYA","2112","EASTERN WEST KHASI HILLS"
"22","MIZORAM","2202","LUNGLEI"
"23","NAGALAND","2308","DIMAPUR"
"24","ODISHA","2407","DHENKANAL"
"24","ODISHA","2421","ANGUL"
"24","ODISHA","2422","NAYAGARH"
"24","ODISHA","2428","NUAPADA"
"26","PUNJAB","2605","JALANDHAR"
"26","PUNJAB","2606","KAPURTHALA"
"26","PUNJAB","2610","SANGRUR"
"27","RAJASTHAN","2702","HANUMANGARH"
"27","RAJASTHAN","2707","BHARATPUR"
"27","RAJASTHAN","2711","DAUSA"
"27","RAJASTHAN","2713","SIKAR"
"27","RAJASTHAN","2722","TONK"
"27","RAJASTHAN","2723","BUNDI"
"27","RAJASTHAN","2724","BHILWARA"
"27","RAJASTHAN","2727","DUNGARPUR"
"27","RAJASTHAN","2730","KOTA"
"28","SIKKIM","2802","Gangtok District"
"28","SIKKIM","2806","PAKYONG"
"29","TAMIL NADU","2908","NAMAKKAL"
"29","TAMIL NADU","2911","COIMBATORE"
"29","TAMIL NADU","2914","NAGAPATTINAM"
"29","TAMIL NADU","2920","MADURAI"
"29","TAMIL NADU","2924","VIRUDHUNAGAR"
"29","TAMIL NADU","2925","SIVAGANGAI"
"29","TAMIL NADU","2928","KANNIYAKUMARI"
"29","TAMIL NADU","2930","KRISHNAGIRI"
"29","TAMIL NADU","2936","TENKASI"
"30","TRIPURA","3008","Gomati"
"31","UTTAR PRADESH","3111","RAMPUR"
"31","UTTAR PRADESH","3112","SAHARANPUR"
"31","UTTAR PRADESH","3118","ALIGARH"
"31","UTTAR PRADESH","3122","ETAH"
"31","UTTAR PRADESH","3126","PILIBHIT"
"31","UTTAR PRADESH","3129","SITAPUR"
"31","UTTAR PRADESH","3133","RAE BARELI"
"31","UTTAR PRADESH","3146","BAHRAICH"
"31","UTTAR PRADESH","3152","MAHARAJGANJ"
"31","UTTAR PRADESH","3157","AZAMGARH"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3164","GAUTAM BUDDHA NAGAR"
"31","UTTAR PRADESH","3167","AMROHA"
"31","UTTAR PRADESH","3168","KANNAUJ"
"31","UTTAR PRADESH","3175","BALRAMPUR"
"31","UTTAR PRADESH","3176","SHRAVASTI"
"31","UTTAR PRADESH","3178","AMBEDKAR NAGAR"
"32","WEST BENGAL","3203","BIRBHUM"
"32","WEST BENGAL","3209","MALDAH"
"32","WEST BENGAL","3210","PASCHIM MEDINIPUR"
"32","WEST BENGAL","3218","DINAJPUR UTTAR"
"32","WEST BENGAL","3221","KALIMPONG"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3311","BASTAR"
"33","CHHATTISGARH","3316","RAIPUR"
"33","CHHATTISGARH","3322","BALOD"
"33","CHHATTISGARH","3324","SUKMA"
"33","CHHATTISGARH","3327","BALRAMPUR"
"33","CHHATTISGARH","3329","SAKTI"
"33","CHHATTISGARH","3331","KHAIRAGARH CHHUIKHADAN GANDAI"
"34","JHARKHAND","3401","RANCHI"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3412","JAMTARA"
"34","JHARKHAND","3416","HAZARIBAGH"
"34","JHARKHAND","3421","DHANBAD"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3509","UDAM SINGH NAGAR"
"35","UTTARAKHAND","3510","CHAMPAWAT"
"36","TELANGANA","3615","Vikarabad"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3619","Adilabad"
"36","TELANGANA","3620","Karimnagar"
"36","TELANGANA","3621","Warangal"
"36","TELANGANA","3623","Nalgonda"
"36","TELANGANA","3634","Mancherial"
"36","TELANGANA","3638","Sangareddy"
"36","TELANGANA","3643","Wanaparthy"
"02","ANDHRA PRADESH","0203","VISAKHAPATANAM"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0207","GUNTUR"
"02","ANDHRA PRADESH","0208","PRAKASAM"
"02","ANDHRA PRADESH","0210","CHITTOOR"
"02","ANDHRA PRADESH","0212","ANANTAPUR"
"02","ANDHRA PRADESH","0213","KURNOOL"
"02","ANDHRA PRADESH","0223","ANNAMAYYA"
"02","ANDHRA PRADESH","0225","PARVATHIPURAM MANYAM"
"03","ARUNACHAL PRADESH","0302","WEST KAMENG"
"03","ARUNACHAL PRADESH","0307","EAST SIANG"
"03","ARUNACHAL PRADESH","0319","KRA-DAADI"
"03","ARUNACHAL PRADESH","0322","SHI YOMI"
"04","ASSAM","0401","DHUBRI"
"04","ASSAM","0402","KOKRAJHAR"
"04","ASSAM","0413","NAGAON"
"04","ASSAM","0421","KARIMGANJ"
"04","ASSAM","0422","HAILAKANDI"
"04","ASSAM","0430","CHARAIDEO"
"04","ASSAM","0434","WEST KARBI ANGLONG"
"05","BIHAR","0513","PURBI CHAMPARAN"
"05","BIHAR","0516","VAISHALI"
"05","BIHAR","0545","BANKA"
"05","BIHAR","0546","LAKHISARAI"
"05","BIHAR","0548","BUXAR"
"05","BIHAR","0549","KAIMUR (BHABUA)"
"07","DN HAVELI AND DD","0701","DADRA AND NAGAR HAVELI"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1106","JUNAGADH"
"11","GUJARAT","1112","AHMADABAD"
"11","GUJARAT","1113","KHEDA"
"11","GUJARAT","1121","PORBANDAR"
"11","GUJARAT","1127","Morbi"
"12","HARYANA","1203","KURUKSHETRA"
"12","HARYANA","1210","GURUGRAM"
"12","HARYANA","1219","MEWAT"
"12","HARYANA","1220","JHAJJAR"
"13","HIMACHAL PRADESH","1309","SHIMLA"
"14","JAMMU AND KASHMIR","1403","SRINAGAR"
"14","JAMMU AND KASHMIR","1404","BADGAM"
"14","JAMMU AND KASHMIR","1409","DODA"
"02","ANDHRA PRADESH","0203","VISAKHAPATANAM"
"02","ANDHRA PRADESH","0208","PRAKASAM"
"02","ANDHRA PRADESH","0214","ALLURI SITHARAMA RAJU"
"02","ANDHRA PRADESH","0225","PARVATHIPURAM MANYAM"
"03","ARUNACHAL PRADESH","0302","WEST KAMENG"
"03","ARUNACHAL PRADESH","0311","TIRAP"
"04","ASSAM","0402","KOKRAJHAR"
"04","ASSAM","0403","BONGAIGAON"
"04","ASSAM","0410","LAKHIMPUR"
"04","ASSAM","0413","NAGAON"
"04","ASSAM","0415","JORHAT"
"04","ASSAM","0417","DIBRUGARH"
"04","ASSAM","0421","KARIMGANJ"
"04","ASSAM","0424","BAKSA"
"04","ASSAM","0428","Biswanath"
"04","ASSAM","0431","SOUTH SALMARA-MANKACHAR"
"04","ASSAM","0434","WEST KARBI ANGLONG"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0503","BHOJPUR"
"05","BIHAR","0507","GAYA"
"05","BIHAR","0513","PURBI CHAMPARAN"
"05","BIHAR","0519","DARBHANGA"
"05","BIHAR","0523","PURNIA"
"05","BIHAR","0541","ARARIA"
"05","BIHAR","0545","BANKA"
"05","BIHAR","0550","JAMUI"
"10","GOA","1001","NORTH GOA"
"11","GUJARAT","1103","SURENDRANAGAR"
"11","GUJARAT","1115","VADODARA"
"11","GUJARAT","1117","SURAT"
"11","GUJARAT","1123","DOHAD"
"11","GUJARAT","1125","NAVSARI"
"11","GUJARAT","1130","ARVALLI"
"11","GUJARAT","1133","MAHISAGAR"
"12","HARYANA","1201","AMBALA"
"12","HARYANA","1209","FARIDABAD"
"12","HARYANA","1212","MAHENDRAGARH"
"12","HARYANA","1214","JIND"
"12","HARYANA","1219","MEWAT"
"13","HIMACHAL PRADESH","1305","KINNAUR"
"14","JAMMU AND KASHMIR","1403","SRINAGAR"
"14","JAMMU AND KASHMIR","1414","KATHUA"
"14","JAMMU AND KASHMIR","1417","REASI"
"15","KARNATAKA","1515","KALABURAGI"
"15","KARNATAKA","1528","CHIKKABALLAPURA"
"16","KERALA","1607","THRISSUR"
"16","KERALA","1610","KOTTAYAM"
"17","MADHYA PRADESH","1701","MORENA"
"17","MADHYA PRADESH","1705","SHIVPURI"
"17","MADHYA PRADESH","1715","SIDHI"
"17","MADHYA PRADESH","1725","KHANDWA"
"17","MADHYA PRADESH","1727","VIDISHA"
"17","MADHYA PRADESH","1728","BHOPAL"
"17","MADHYA PRADESH","1733","JABALPUR"
"17","MADHYA PRADESH","1737","SEONI"
"17","MADHYA PRADESH","1742","BARWANI"
"17","MADHYA PRADESH","1743","HARDA"
"17","MADHYA PRADESH","1745","DINDORI"
"17","MADHYA PRADESH","1747","BURHANPUR"
"18","MAHARASHTRA","1802","THANE"
"18","MAHARASHTRA","1812","SANGLI"
"18","MAHARASHTRA","1813","SOLAPUR"
"18","MAHARASHTRA","1821","LATUR"
"18","MAHARASHTRA","1824","AMRAVATI"
"18","MAHARASHTRA","1827","NAGPUR"
"18","MAHARASHTRA","1834","HINGOLI"
"18","MAHARASHTRA","1835","PALGHAR"
"20","MANIPUR","2002","TAMENGLONG"
"20","MANIPUR","2013","KAMJONG"
"21","MEGHALAYA","2105","WEST GARO HILLS"
"21","MEGHALAYA","2108","East Jaintia Hills"
"22","MIZORAM","2201","AIZAWL"
"23","NAGALAND","2302","PHEK"
"23","NAGALAND","2303","ZUNHEBOTO"
"23","NAGALAND","2304","WOKHA"
"23","NAGALAND","2309","KIPHIRE"
"24","ODISHA","2402","SUNDARGARH"
"24","ODISHA","2410","KALAHANDI"
"24","ODISHA","2411","KORAPUT"
"24","ODISHA","2412","GANJAM"
"24","ODISHA","2418","KENDRAPARA"
"24","ODISHA","2419","JAGATSINGHAPUR"
"24","ODISHA","2421","ANGUL"
"24","ODISHA","2424","GAJAPATI"
"24","ODISHA","2428","NUAPADA"
"25","PUDUCHERRY","2502","KARAIKAL"
"26","PUNJAB","2602","AMRITSAR"
"26","PUNJAB","2606","KAPURTHALA"
"26","PUNJAB","2621","BARNALA"
"27","RAJASTHAN","2708","DHOLPUR"
"27","RAJASTHAN","2713","SIKAR"
"28","SIKKIM","2801","Mangan District"
"28","SIKKIM","2804","Gyalshing District"
"28","SIKKIM","2805","SORENG"
"29","TAMIL NADU","2907","SALEM"
"29","TAMIL NADU","2911","COIMBATORE"
"29","TAMIL NADU","2921","THENI"
"29","TAMIL NADU","2924","VIRUDHUNAGAR"
"29","TAMIL NADU","2930","KRISHNAGIRI"
"29","TAMIL NADU","2935","TIRUPATHUR"
"30","TRIPURA","3002","SOUTH TRIPURA"
"30","TRIPURA","3006","Khowai"
"31","UTTAR PRADESH","3109","BIJNOR"
"31","UTTAR PRADESH","3112","SAHARANPUR"
"31","UTTAR PRADESH","3115","MEERUT"
"31","UTTAR PRADESH","3123","MAINPURI"
"31","UTTAR PRADESH","3130","HARDOI"
"31","UTTAR PRADESH","3142","BANDA"
"31","UTTAR PRADESH","3144","PRATAPGARH"
"31","UTTAR PRADESH","3145","PRAYAGRAJ"
"31","UTTAR PRADESH","3151","SIDDHARTH NAGAR"
"31","UTTAR PRADESH","3155","DEORIA"
"31","UTTAR PRADESH","3160","GHAZIPUR"
"31","UTTAR PRADESH","3166","HATHRAS"
"31","UTTAR PRADESH","3167","AMROHA"
"31","UTTAR PRADESH","3173","SANT RAVIDAS NAGAR"
"31","UTTAR PRADESH","3183","SHAMLI"
"32","WEST BENGAL","3206","HOOGHLY"
"32","WEST BENGAL","3208","COOCHBEHAR"
"32","WEST BENGAL","3211","PURBA MEDINIPUR"
"32","WEST BENGAL","3212","MURSHIDABAD"
"32","WEST BENGAL","3221","KALIMPONG"
"32","WEST BENGAL","3225","PURBA BARDHAMAN"
"33","CHHATTISGARH","3302","KAWARDHA"
"33","CHHATTISGARH","3303","DURG"
"33","CHHATTISGARH","3306","KOREA"
"33","CHHATTISGARH","3318","NARAYANPUR"
"33","CHHATTISGARH","3323","KONDAGAON"
"33","CHHATTISGARH","3325","MUNGELI"
"33","CHHATTISGARH","3326","SURAJPUR"
"34","JHARKHAND","3404","SIMDEGA"
"34","JHARKHAND","3405","PALAMU"
"34","JHARKHAND","3406","LATEHAR"
"34","JHARKHAND","3408","WEST SINGHBHUM"
"34","JHARKHAND","3413","SAHEBGANJ"
"34","JHARKHAND","3417","CHATRA"
"34","JHARKHAND","3424","KHUNTI"
"35","UTTARAKHAND","3502","DEHRADUN"
"35","UTTARAKHAND","3505","PAURI GARHWAL"
"35","UTTARAKHAND","3509","UDAM SINGH NAGAR"
"36","TELANGANA","3614","Mahabubnagar"
"36","TELANGANA","3617","Medak"
"36","TELANGANA","3623","Nalgonda"
"36","TELANGANA","3628","Jayashanker Bhopalapally"
"36","TELANGANA","3630","Bhadradri Kothagudem"
"02","ANDHRA PRADESH","0202","VIZIANAGARAM"
"02","ANDHRA PRADESH","0204","EAST GODAVARI"
"02","ANDHRA PRADESH","0205","WEST GODAVARI"
"02","ANDHRA PRADESH","0209","NELLORE"
"02","ANDHRA PRADESH","0213","KURNOOL"
"02","ANDHRA PRADESH","0214","ALLURI SITHARAMA RAJU"
"02","ANDHRA PRADESH","0216","KONASEEMA"
"02","ANDHRA PRADESH","0221","NANDYAL"
"03","ARUNACHAL PRADESH","0301","TAWANG"
"03","ARUNACHAL PRADESH","0302","WEST KAMENG"
"03","ARUNACHAL PRADESH","0309","LOHIT"
"03","ARUNACHAL PRADESH","0311","TIRAP"
"03","ARUNACHAL PRADESH","0321","NAMSAI"
"03","ARUNACHAL PRADESH","0326","LOWER SIANG"
"04","ASSAM","0403","BONGAIGAON"
"04","ASSAM","0407","KAMRUP"
"04","ASSAM","0410","LAKHIMPUR"
"04","ASSAM","0413","NAGAON"
"04","ASSAM","0417","DIBRUGARH"
"04","ASSAM","0429","HOJAI"
"04","ASSAM","0431","SOUTH SALMARA-MANKACHAR"
"04","ASSAM","0432","MAJULI"
"04","ASSAM","0435","TAMULPUR"
"05","BIHAR","0501","PATNA"
"05","BIHAR","0503","BHOJPUR"
"05","BIHAR","0519","DARBHANGA"
"05","BIHAR","0525","KHAGARIA"
"05","BIHAR","0545","BANKA"
"10","GOA","1002","SOUTH GOA"
"11","GUJARAT","1104","BHAVNAGAR"
"11","GUJARAT","1113","KHEDA"
"11","GUJARAT","1125","NAVSARI"
"11","GUJARAT","1129","Chhotaudepur"
"11","GUJARAT","1131","GIR SOMNATH"
"12","HARYANA","1201","AMBALA"
"12","HARYANA","1220","JHAJJAR"
"12","HARYANA","1221","PALWAL"
"13","HIMACHAL PRADESH","1311","SOLAN"
"14","JAMMU AND KASHMIR","1411","POONCH"
"14","JAMMU AND KASHMIR","1413","JAMMU"
"14","JAMMU AND KASHMIR","1418","SAMBA"
"14","JAMMU AND KASHMIR","1419","BANDIPORA"
"14","JAMMU AND KASHMIR","1422","SHOPIAN"
"15","KARNATAKA","1505","BALLARI"
"15","KARNATAKA","1507","VIJAYPURA"
"15","KARNATAKA","1513","DHARWAR"
"15","KARNATAKA","1519","KOLAR"
"16","KERALA","1605","MALAPPURAM"
"16","KERALA","1609","IDUKKI"
"17","MADHYA PRADESH","1710","SAGAR"
"17","MADHYA PRADESH","1721","JHABUA"
"17","MADHYA PRADESH","1722","DHAR"
"17","MADHYA PRADESH","1724","KHARGONE"
"17","MADHYA PRADESH","1726","RAJGARH"
